time_s,temperature_C,feedrate_mms,extrusion_force_N,die_diameter_px,die_temperature_C,measured_temperature_C,measured_feedrate_mms,meter_count_mm
1899.1999999993682,190.0,4.157833333333334,52.837680000000006,24.17011070251465,155.9,190.26,3.9408559091348647,1698.9651389204607
1899.299999999368,190.0,4.157833333333334,52.78672,24.097688674926758,155.9,190.26,4.000405145155673,1699.504236219817
1899.399999999368,190.0,4.157833333333334,52.767120000000006,24.097688674926758,155.9,190.28,4.04979391384839,1699.9534839692803
1899.499999999368,190.0,4.157833333333334,52.75634,25.24777603149414,156.0,190.28,4.038335375556661,1700.4027317187438
1899.5999999993678,190.0,4.157833333333334,52.7485,25.80509376525879,156.0,190.28,4.035964477180004,1700.851979468207
1899.6999999993677,190.0,4.157833333333334,52.75634,25.11029624938965,156.1,190.28,3.9772007215961818,1701.2113776677777
1899.7999999993676,190.0,4.157833333333334,52.76418,24.12340545654297,156.0,190.28,4.006820001516403,1701.660625417241
1899.8999999993675,190.0,4.157833333333334,52.762220000000006,24.12340545654297,156.1,190.3,3.9432071029852525,1702.1098731667043
1899.9999999993674,190.0,4.157833333333334,52.77496,24.116472244262695,156.1,190.3,4.029846417288136,1702.5591209161678
1900.0999999993674,190.0,4.157833333333334,52.77888,24.14101219177246,156.1,190.31,4.0223613977732535,1703.008368665631
1900.1999999993673,190.0,4.157833333333334,52.762220000000006,25.10519790649414,156.1,190.31,4.137553605732327,1703.4576164150942
1900.2999999993672,190.0,4.157833333333334,52.75732,25.29808235168457,156.20001,190.31,3.9996714828158098,1703.817014614665
1900.399999999367,190.0,4.157833333333334,52.73772,25.29808235168457,156.1,190.31,3.942505817191651,1704.2662623641284
1900.499999999367,190.0,4.157833333333334,52.70342,24.82041358947754,156.1,190.31,3.949659168259327,1704.7155101135916
1900.599999999367,190.0,4.157833333333334,52.671079999999996,25.286348342895508,156.0,190.29,3.9651939986291382,1705.164757863055
1900.6999999993668,190.0,4.157833333333334,52.62796,25.162437438964844,155.9,190.29,3.979134173164873,1705.6140056125184
1900.7999999993667,190.0,4.157833333333334,52.60444,24.125499725341797,156.0,190.28,3.920451975874684,1705.8835542621964
1900.8999999993666,190.0,4.157833333333334,52.597579999999994,24.125499725341797,156.1,190.28,3.972661592036271,1706.4226515615524
1900.9999999993665,190.0,4.157833333333334,52.58876,25.167024612426758,155.9,190.28,3.9759966925772074,1706.8718993110156
1901.0999999993664,190.0,4.157833333333334,52.60248,25.189001083374023,155.9,190.28,3.9770413985229562,1707.321147060479
1901.1999999993664,190.0,4.157833333333334,52.64168,25.220035552978516,156.0,190.28,3.984681836327929,1707.7703948099424
1901.2999999993663,190.0,4.157833333333334,52.675979999999996,25.324031829833984,155.9,190.26,3.884144063712693,1708.129793009513
1901.3999999993662,190.0,4.157833333333334,52.70342,25.324031829833984,156.0,190.26,3.947616684678438,1708.5790407589761
1901.499999999366,190.0,4.157833333333334,52.718120000000006,25.51149559020996,156.0,190.22,3.981260910521448,1709.0282885084398
1901.599999999366,190.0,4.157833333333334,52.70342,24.160890579223633,156.0,190.22,3.884531919190128,1709.3876867080103
1901.699999999366,190.0,4.157833333333334,52.69362,24.062814712524414,155.8,190.18,3.990107036730387,1709.9267840073662
1901.7999999993658,190.0,4.157833333333334,52.68872,25.336366653442383,155.9,190.18,3.878202472915799,1710.1963326570442
1901.8999999993657,190.0,4.157833333333334,52.671079999999996,24.06461524963379,156.0,190.18,3.9406918823274073,1710.7354299564004
1901.9999999993656,190.0,4.157833333333334,52.69362,24.06461524963379,156.1,190.13,3.862768132447097,1711.094828155971
1902.0999999993655,190.0,4.157833333333334,52.718120000000006,25.259841918945312,156.0,190.13,3.9461564103571076,1711.6339254553272
1902.1999999993654,190.0,4.157833333333334,52.74458,25.161592483520508,155.9,190.08,3.9430395462436687,1712.0831732047905
1902.2999999993654,190.0,4.157833333333334,52.7779,24.17538833618164,156.0,190.08,3.975854586482642,1712.4425714043612
1902.3999999993653,190.0,4.157833333333334,52.791619999999995,24.167526245117188,155.9,190.08,3.9364261324045313,1712.8918191538244
1902.4999999993652,190.0,4.157833333333334,52.8024,24.167526245117188,156.0,190.08,3.939393874563735,1713.3410669032878
1902.599999999365,190.0,4.157833333333334,52.829840000000004,25.16838836669922,156.0,190.03,3.9514864432733496,1713.7903146527512
1902.699999999365,190.0,4.157833333333334,52.84258,25.2329158782959,155.9,190.03,4.021150206917685,1714.2395624022145
1902.799999999365,190.0,4.157833333333334,52.86904,25.167024612426758,155.9,190.03,4.047461709120812,1714.688810151678
1902.8999999993648,190.0,4.157833333333334,52.905300000000004,25.099767684936523,155.9,189.98,4.016897509735739,1715.1380579011409
1902.9999999993647,190.0,4.157833333333334,52.92784,25.099767684936523,155.8,189.98,4.151505454433311,1715.5873056506045
1903.0999999993646,190.0,4.157833333333334,52.97096,25.169458389282227,156.0,189.94,4.068581261035429,1716.036553400068
1903.1999999993645,190.0,4.157833333333334,53.0131,25.267505645751953,156.0,189.94,4.146776075275733,1716.5756506994237
1903.2999999993644,190.0,4.157833333333334,53.06308,25.275911331176758,156.1,189.89,4.157149110126422,1717.0248984488871
1903.3999999993644,190.0,4.157833333333334,53.11306,25.45698356628418,155.8,189.89,4.077895273411047,1717.3842966484578
1903.4999999993643,190.0,4.157833333333334,53.165,25.45698356628418,155.9,189.89,4.163798352642151,1717.833544397921
1903.5999999993642,190.0,4.1578333333333335,53.20126,24.24379539489746,155.9,189.83,4.058185406295076,1718.2827921473843
1903.699999999364,190.0,4.1578333333333335,53.2336,25.323055267333984,155.8,189.83,4.076250030967768,1718.732039896848
1903.799999999364,190.0,4.1578333333333335,53.2483,24.190471649169922,155.7,189.79,4.156159351888556,1719.1812876463111
1903.899999999364,190.0,4.1578333333333335,53.1748,24.670915603637695,155.7,189.79,3.8765889527320248,1719.3609867460964
1903.9999999993638,190.0,-8.881784197001252e-16,52.46626,25.3433780670166,154.7,189.79,3.5601435607262686,1719.4508362959891
1904.0999999993637,190.0,-8.881784197001252e-16,50.53076,25.3433780670166,154.7,189.79,3.1760973272421786,1719.540685845882
1904.1999999993636,190.0,-8.881784197001252e-16,48.00824,25.134109497070312,154.5,189.79,2.8319664276966874,1719.540685845882
1904.2999999993635,190.0,-8.881784197001252e-16,44.35186,24.012996673583984,154.5,189.74,2.441349070322581,1719.6305353957744
1904.3999999993634,190.0,-8.881784197001252e-16,40.19568,23.99664878845215,154.5,189.74,2.3775436436510073,1719.9899335953453
1904.4999999993634,190.0,4.3685,36.58144,23.980228424072266,155.1,189.71,2.4195150597630044,1720.4391813448085
1904.5999999993633,190.0,4.3685,34.194160000000004,23.980228424072266,155.7,189.71,2.365810042815946,1720.8884290942717
1904.6999999993632,190.0,4.3685,34.17848,23.85028839111328,156.0,189.7,2.3604580574138048,1721.3376768437354
1904.799999999363,190.0,4.3685,36.28156,23.99517250061035,156.4,189.7,2.3673971943625656,1721.7869245931986
1904.899999999363,190.0,4.3685,38.939319999999995,24.000377655029297,156.4,189.7,2.5428060631628515,1722.1463227927693
1904.999999999363,190.0,4.3685,42.163520000000005,23.99993133544922,156.4,189.7,2.86638123647471,1722.5955705422325
1905.0999999993628,190.0,4.3685,45.77384,23.99993133544922,156.4,189.7,3.264274477808259,1723.1346678415887
1905.1999999993627,190.0,4.3685,48.42278,24.639923095703125,156.5,189.73,3.6748242157786484,1723.583915591052
1905.2999999993626,190.0,4.3685,49.9114,24.001609802246094,156.5,189.73,3.9944934447719693,1724.033163340515
1905.3999999993625,190.0,4.3685,50.81692,25.181398391723633,156.6,189.73,4.072547143526789,1724.4824110899788
1905.4999999993624,190.0,4.3685,51.65972,24.04018211364746,156.5,189.73,4.077412590148671,1724.931658839442
1905.5999999993624,190.0,4.3685,52.15462,24.04018211364746,156.6,189.76,4.15381045164997,1725.3809065889052
1905.6999999993623,190.0,4.3685,52.597579999999994,24.00408935546875,156.70001,189.76,4.125869200884416,1725.8301543383686
1905.7999999993622,190.0,4.3685,52.930780000000006,24.079111099243164,156.6,189.76,4.116824852714861,1726.279402087832
1905.899999999362,190.0,4.3685,53.19342,25.178295135498047,156.5,189.8,4.126441440174813,1726.7286498372953
1905.999999999362,190.0,4.3685,53.40314,25.352035522460938,156.70001,189.8,4.197782488221688,1727.2677471366515
1906.099999999362,190.0,4.3685,53.5178,24.001609802246094,156.70001,189.84,4.187803464627158,1727.627145336222
1906.1999999993618,190.0,4.3685,53.6305,24.001609802246094,156.70001,189.84,4.188814094580884,1728.166242635578
1906.2999999993617,190.0,4.3685,53.67754000000001,25.218278884887695,156.79999,189.9,4.182454989277947,1728.6154903850415
1906.3999999993616,190.0,4.3685,53.69518,25.639936447143555,156.79999,189.9,4.186990123079966,1729.0647381345045
1906.4999999993615,190.0,4.3685,53.67754000000001,25.44347381591797,156.79999,189.95,4.261074663484384,1729.513985883968
1906.5999999993614,190.0,4.3685,53.65304,25.471115112304688,156.79999,189.95,4.174186641062815,1729.9632336334316
1906.6999999993614,190.0,4.3685,53.63442,25.471115112304688,156.70001,189.95,4.189396166595586,1730.4124813828946
1906.7999999993613,190.0,4.3685,53.595220000000005,25.367549896240234,156.79999,189.95,4.105930682541307,1730.7718795824655
1906.8999999993612,190.0,4.3685,53.5717,25.281518936157227,156.9,189.95,4.189740112851567,1731.3109768818213
1906.999999999361,190.0,4.3685,53.555040000000005,25.414836883544922,156.70001,190.02,4.165345050570234,1731.760224631285
1907.099999999361,190.0,4.3685,53.53348,25.41206932067871,156.79999,190.02,4.152356822391915,1732.209472380748
1907.199999999361,190.0,4.3685,53.52074,25.41206932067871,156.70001,190.08,4.1809505151644535,1732.6587201302113
1907.2999999993608,190.0,4.3685,53.49526,25.446699142456055,156.70001,190.08,4.192494614295505,1733.1978174295675
1907.3999999993607,190.0,4.3685,53.467819999999996,25.3913631439209,156.6,190.08,4.106103489705513,1733.557215629138
1907.4999999993606,190.0,4.3685,53.431560000000005,25.52920913696289,156.70001,190.14,4.218180776471469,1734.0963129284942
1907.5999999993605,190.0,4.3685,53.37472,25.49709701538086,156.70001,190.14,4.2411065402472765,1734.5455606779576
1907.6999999993604,190.0,4.3685,53.3267,25.49709701538086,156.70001,190.2,4.197538816691822,1734.9948084274206
1907.7999999993604,190.0,4.3685,53.2777,25.686450958251953,156.6,190.2,4.174587676581037,1735.4440561768843
1907.8999999993603,190.0,4.3685,53.222820000000006,25.389448165893555,156.70001,190.24,4.198392240570379,1735.8933039263475
1907.9999999993602,190.0,4.3685,53.19342,25.197778701782227,156.70001,190.24,4.278534736732446,1736.4324012257034
1908.09999999936,190.0,4.3685,53.16402,25.435901641845703,156.79999,190.24,4.311021546531293,1736.8816489751669
1908.19999999936,190.0,4.3685,53.148340000000005,25.471416473388672,157.0,190.24,4.2083504550498185,1737.33089672463
1908.29999999936,190.0,4.3685,53.15226,25.471416473388672,156.9,190.24,4.218479519566952,1737.7801444740935
1908.3999999993598,190.0,4.3685,53.149319999999996,25.366701126098633,156.79999,190.28,4.21553117113092,1738.229392223557
1908.4999999993597,190.0,4.3685,53.165980000000005,25.325557708740234,156.5,190.28,4.307649322569289,1738.768489522913
1908.5999999993596,190.0,4.3685,53.20518,25.5048885345459,156.70001,190.31,4.255861909017411,1739.217737272376
1908.6999999993595,190.0,4.3685,53.23556,25.68449592590332,156.6,190.31,4.274840716979057,1739.6669850218393
1908.7999999993594,190.0,4.3685,53.29632000000001,25.68449592590332,156.5,190.33,4.214248398393742,1740.116232771303
1908.8999999993594,190.0,4.3685,53.35022,25.55449104309082,156.29999,190.33,4.302301977988976,1740.655330070659
1908.9999999993593,190.0,4.3685,53.39138,25.62601661682129,156.6,190.33,4.298432684156211,1741.1045778201221
1909.0999999993592,190.0,4.3685,53.47174,25.661436080932617,156.4,190.33,4.351897331192333,1741.5538255695856
1909.199999999359,190.0,4.3685,53.53348,25.609968185424805,156.4,190.33,4.1342286322576305,1741.9132237691563
1909.299999999359,190.0,4.3685,53.5962,25.609968185424805,156.20001,190.32,4.305688107857656,1742.4523210685122
1909.399999999359,190.0,4.3685,53.6844,25.476959228515625,156.29999,190.32,4.285525383559468,1742.9015688179757
1909.4999999993588,190.0,4.3685,53.75888,25.61842155456543,156.29999,190.32,4.205640973519908,1743.3508165674386
1909.5999999993587,190.0,4.3685,53.839240000000004,25.620275497436523,156.29999,190.32,4.320443700595141,1743.8899138667948
1909.6999999993586,190.0,4.3685,53.946059999999996,25.62581443786621,156.4,190.3,4.221192844387825,1744.3391616162585
1909.7999999993585,190.0,4.3685,54.035239999999995,25.671083450317383,156.1,190.3,4.294761495181444,1744.7884093657215
1909.8999999993584,190.0,4.3685,54.14598,25.671083450317383,156.1,190.3,4.286572961479328,1745.237657115185
1909.9999999993584,190.0,4.3685,54.297880000000006,25.70672035217285,156.1,190.26,4.2000785250905475,1745.686904864648
1910.0999999993583,190.0,4.3685,54.42822,25.727174758911133,156.0,190.26,4.293675759932022,1746.226002164004
1910.1999999993582,190.0,4.3685,54.56444,25.735456466674805,155.9,190.21,4.372676586718136,1746.6752499134677
1910.299999999358,190.0,4.3685,54.68792,25.73881721496582,155.9,190.21,4.264116338594801,1747.1244976629312
1910.399999999358,190.0,4.3685,54.78984,25.73881721496582,155.8,190.15,4.296316270833728,1747.5737454123941
1910.499999999358,190.0,4.3685,54.897639999999996,25.7615966796875,155.8,190.15,4.21765058897822,1748.0229931618576
1910.5999999993578,190.0,4.3685,54.9535,25.836946487426758,155.7,190.15,4.3235018596762576,1748.4722409113213
1910.6999999993577,190.0,4.3685,55.0025,25.83023452758789,155.8,190.09,4.19639187252098,1748.9214886607842
1910.7999999993576,190.0,4.3685,55.03092,25.807764053344727,155.8,190.09,4.223226944192832,1749.2808868603552
1910.8999999993575,190.0,4.3685,55.027,25.807764053344727,155.7,190.09,4.2051157381323385,1749.819984159711
1910.9999999993574,190.0,4.3685,55.01426000000001,25.82240867614746,155.7,190.09,4.210948509818244,1750.359081459067
1911.0999999993574,190.0,4.3685,54.992700000000006,25.748170852661133,155.9,190.01,4.210830881488766,1750.7184796586375
1911.1999999993573,190.0,4.3685,54.95938,25.75971031188965,155.8,190.01,4.185421387249862,1751.167727408101
1911.2999999993572,190.0,4.3685,54.94174,25.76694107055664,155.8,190.01,4.093548473095867,1751.5271256076717
1911.399999999357,190.0,4.3685,54.92508,25.76694107055664,155.7,189.96,4.123339432381875,1752.0662229070276
1911.499999999357,190.0,4.3685,54.92998,25.859642028808594,155.6,189.96,4.123760550079441,1752.515470656491
1911.599999999357,190.0,4.3685,54.95546,25.723024368286133,155.6,189.87,4.123437626508118,1752.9647184059545
1911.6999999993568,190.0,4.3685,54.98584,25.74726676940918,155.6,189.87,4.059049989434082,1753.4139661554177
1911.7999999993567,190.0,4.3685,55.02014,25.761507034301758,155.5,189.79,4.1037503519663225,1753.8632139048811
1911.8999999993566,190.0,4.3685,55.05052,25.761507034301758,155.5,189.79,4.118418914228181,1754.3124616543444
1911.9999999993565,190.0,4.3685,55.06522,25.80750274658203,155.5,189.71,4.109029382874741,1754.8515589537003
1912.0999999993564,190.0,4.3685,55.06914,25.794374465942383,155.6,189.71,4.189190184159661,1755.300806703164
1912.1999999993564,190.0,4.3685,55.064240000000005,25.750699996948242,155.4,189.71,4.215125857489486,1755.7500544526272
1912.2999999993563,190.0,4.3685,55.055420000000005,25.750024795532227,155.6,189.71,4.219569518777675,1756.1993022020904
1912.3999999993562,190.0,4.3685,55.06816,25.731054306030273,155.3,189.71,4.168730974919109,1756.6485499515536
1912.499999999356,190.0,4.3685,55.066199999999995,25.731054306030273,155.5,189.66,4.179372249187767,1757.0977977010173
1912.599999999356,190.0,4.3685,55.07306,25.712385177612305,155.4,189.66,4.1931674310945475,1757.5470454504805
1912.699999999356,190.0,4.3685,55.0907,25.73377227783203,155.3,189.62,4.200603403236494,1757.9962931999437
1912.7999999993558,190.0,4.3685,55.09854,25.710384368896484,155.3,189.62,4.18015983449688,1758.4455409494074
1912.8999999993557,190.0,4.3685,55.1103,25.688451766967773,155.4,189.62,4.195422492577346,1758.8947886988706
1912.9999999993556,190.0,4.3685,55.12598,25.688451766967773,155.3,189.59,4.126984594224508,1759.3440364483338
1913.0999999993555,190.0,4.3685,55.12794,25.671476364135742,155.4,189.59,4.127920607730157,1759.793284197797
1913.1999999993554,190.0,4.3685,55.15146,25.699954986572266,155.3,189.58,4.223703913044362,1760.332381497153
1913.2999999993554,190.0,4.3685,55.17204,25.678428649902344,155.3,189.58,4.1745696291117245,1760.7816292466166
1913.3999999993553,190.0,4.3685,55.19066,25.47427749633789,155.4,189.57,4.133297602316128,1761.141027446187
1913.4999999993552,190.0,4.3685,55.2328,25.47427749633789,155.2,189.57,4.2042063624075325,1761.680124745543
1913.599999999355,190.0,4.3685,55.260239999999996,25.656232833862305,155.4,189.57,4.143047656241796,1762.1293724950065
1913.699999999355,190.0,4.3685,55.3014,25.4457950592041,155.3,189.57,4.144130360814017,1762.5786202444701
1913.799999999355,190.0,4.3685,55.330799999999996,25.621734619140625,155.1,189.57,4.086456035773541,1762.9380184440404
1913.8999999993548,190.0,4.3685,55.34256,25.428911209106445,155.3,189.58,4.157868576267794,1763.4771157433966
1913.9999999993547,190.0,4.3685,55.366080000000004,25.428911209106445,155.1,189.58,4.1469246000241355,1763.8365139429673
1914.0999999993546,190.0,4.3685,55.3847,25.398662567138672,155.3,189.6,4.071031985373086,1764.2857616924305
1914.1999999993545,190.0,4.3685,55.398419999999994,25.400129318237305,155.3,189.6,4.059446999312801,1764.7350094418937
1914.2999999993544,190.0,4.3685,55.41508,25.380756378173828,155.2,189.64,4.063173404434961,1765.1842571913573
1914.3999999993543,190.0,4.3685,55.41116,25.361982345581055,155.3,189.64,4.068892272668142,1765.6335049408206
1914.4999999993543,190.0,4.3685,55.41508,25.225252151489258,155.3,189.64,4.053852310726993,1766.0827526902838
1914.5999999993542,190.0,4.3685,55.41998,25.225252151489258,155.2,189.69,4.037717514657289,1766.5320004397474
1914.699999999354,190.0,4.3685,55.406259999999996,25.17600440979004,155.2,189.69,4.045562961075042,1766.9812481892106
1914.799999999354,190.0,4.3685,55.41312,25.347314834594727,155.3,189.74,4.12681445555472,1767.4304959386739
1914.899999999354,190.0,4.3685,55.41312,25.138383865356445,155.3,189.74,4.131444567249659,1767.879743688137
1914.9999999993538,190.0,4.3685,55.406259999999996,25.136533737182617,155.5,189.74,4.113856151317892,1768.239141887708
1915.0999999993537,190.0,4.3685,55.40822,25.136533737182617,155.3,189.74,4.047270450138093,1768.778239187064
1915.1999999993536,190.0,4.3685,55.38568,25.099618911743164,155.3,189.8,4.125561001528867,1769.2274869365272
1915.2999999993535,190.0,4.3685,55.35040000000001,25.021934509277344,155.4,189.8,4.114808242209287,1769.6767346859908
1915.3999999993534,190.0,4.3685,55.31512,25.004186630249023,155.3,189.8,4.253728853742132,1770.2158319853468
1915.4999999993533,190.0,4.3685,55.27004,25.014371871948242,155.3,189.86,4.17578234752004,1770.5752301849172
1915.5999999993533,190.0,4.3685,55.21712,25.014371871948242,155.3,189.86,4.109192786889079,1771.0244779343807
1915.6999999993532,190.0,4.3685,55.16224,25.00652313232422,155.4,189.93,4.119939141367007,1771.4737256838441
1915.799999999353,190.0,4.3685,55.10344,24.663909912109375,155.3,189.93,4.121210389693347,1771.9229734333073
1915.899999999353,190.0,4.3685,55.047579999999996,24.97844886779785,155.2,189.99,4.059359545534321,1772.3722211827708
1915.999999999353,190.0,4.3685,55.00936,24.913137435913086,155.3,189.99,4.086211745521091,1772.7316193823413
1916.0999999993528,190.0,4.3685,54.95154,24.948583602905273,155.4,189.99,4.127499526395607,1773.2707166816974
1916.1999999993527,190.0,4.3685,54.8996,24.948583602905273,155.2,190.06,4.048454807638225,1773.7199644311606
1916.2999999993526,190.0,4.3685,54.842760000000006,24.93497085571289,155.3,190.06,4.057689901361462,1774.1692121806238
1916.3999999993525,190.0,4.3685,54.78886,24.911462783813477,155.3,190.06,4.055050995975299,1774.70830947998
1916.4999999993524,190.0,4.3685,54.73986,24.8768253326416,155.2,190.06,4.140769590208844,1775.0677076795507
1916.5999999993523,190.0,4.3685,54.69968,24.872488021850586,155.3,190.11,4.037390488363429,1775.516955429014
1916.6999999993523,190.0,4.3685,54.684979999999996,24.872488021850586,155.3,190.11,3.9477618431803214,1775.8763536285849
1916.7999999993522,190.0,4.3685,54.66734,24.845027923583984,155.3,190.16,4.046682007466595,1776.4154509279408
1916.899999999352,190.0,4.3685,54.67322,24.819242477416992,155.4,190.16,4.079276890767537,1776.864698677404
1916.999999999352,190.0,4.3685,54.684979999999996,24.819934844970703,155.4,190.16,4.037609806593332,1777.2240968769747
1917.099999999352,190.0,4.3685,54.67714,24.802227020263672,155.3,190.2,4.045471761750279,1777.763194176331
1917.1999999993518,190.0,4.3685,54.67322,24.766563415527344,155.3,190.2,3.997323705052458,1778.1225923759014
1917.2999999993517,190.0,4.3685,54.65166,24.766563415527344,155.4,190.23,3.9348844046122657,1778.5718401253648
1917.3999999993516,190.0,4.3685,54.609519999999996,24.494712829589844,155.3,190.23,4.0250800037361465,1779.1109374247208
1917.4999999993515,190.0,4.3685,54.57522,24.46180534362793,155.5,190.24,4.060404864786784,1779.4703356242915
1917.5999999993514,190.0,4.3685,54.5223,24.45958137512207,155.4,190.24,4.163039861929306,1780.0094329236474
1917.6999999993513,190.0,4.3685,54.48604,24.71384620666504,155.6,190.24,4.091703547019288,1780.3688311232183
1917.7999999993513,190.0,4.3685,54.46056,24.71384620666504,155.6,190.24,4.111303271571706,1780.9079284225743
1917.8999999993512,190.0,4.3685,54.445859999999996,24.407886505126953,155.5,190.24,4.109334238492216,1781.3571761720375
1917.999999999351,190.0,4.3685,54.458600000000004,24.401138305664062,155.5,190.25,4.128614914642012,1781.8064239215007
1918.099999999351,190.0,4.3685,54.50074,24.369964599609375,155.5,190.25,4.136079027605356,1782.2556716709641
1918.199999999351,190.0,4.3685,54.538959999999996,24.367191314697266,155.5,190.25,4.124195845331224,1782.7049194204276
1918.2999999993508,190.0,4.3685,54.587959999999995,24.367191314697266,155.5,190.25,4.2241746157749125,1783.1541671698908
1918.3999999993507,190.0,4.3685,54.62912,24.321439743041992,155.3,190.25,4.133675414528139,1783.6034149193542
1918.4999999993506,190.0,4.3685,54.6644,24.31357765197754,155.6,190.25,4.2098276884461,1784.1425122187102
1918.5999999993505,190.0,4.3685,54.697720000000004,24.310338973999023,155.5,190.25,4.235791423527028,1784.5917599681734
1918.6999999993504,190.0,4.3685,54.71536,24.310775756835938,155.4,190.22,4.2041684802881285,1784.9511581677443
1918.7999999993503,190.0,4.3685,54.7379,24.310775756835938,155.6,190.22,4.202826811294566,1785.4004059172075
1918.8999999993503,190.0,4.3685,54.77906000000001,24.303329467773438,155.5,190.2,4.206736086960221,1785.9395032165635
1918.9999999993502,190.0,4.3685,54.799640000000004,24.277446746826172,155.5,190.2,4.204565374480441,1786.3887509660271
1919.09999999935,190.0,4.3685,54.827079999999995,24.292007446289062,155.5,190.2,4.2879487425129446,1786.927848265383
1919.19999999935,190.0,4.3685,54.85256,24.286251068115234,155.5,190.2,4.175465599719426,1787.2872464649536
1919.29999999935,190.0,4.3685,54.88196,24.286251068115234,155.6,190.2,4.211729547609527,1787.7364942144168
1919.3999999993498,190.0,4.3685,54.9388,24.2705020904541,155.5,190.17,4.206117589252205,1788.2755915137727
1919.4999999993497,190.0,4.3685,54.97506,24.259180068969727,155.4,190.17,4.221010998904022,1788.7248392632364
1919.5999999993496,190.0,4.3685,55.02798,24.248109817504883,155.4,190.12,4.213819772825595,1789.1740870126996
1919.6999999993495,190.0,4.3685,55.111279999999994,24.23795509338379,155.6,190.12,4.2212892288462145,1789.6233347621628
1919.7999999993494,190.0,4.3685,55.17596,24.229873657226562,155.5,190.07,4.2190426155023975,1790.072582511626
1919.8999999993493,190.0,4.3685,55.26122,24.229873657226562,155.3,190.07,4.14086966900583,1790.5218302610897
1919.9999999993493,190.0,4.3685,55.34256,24.21335792541504,155.5,190.0,4.212586035528675,1791.0609275604456
1920.0999999993492,190.0,4.3685,55.39058,24.221832275390625,155.3,190.0,4.139265315739255,1791.420325760016
1920.199999999349,190.0,4.3685,55.45722,24.213415145874023,155.2,190.0,4.2837342020092075,1791.9594230593723
1920.299999999349,190.0,4.3685,55.49054,24.211177825927734,155.4,189.95,4.221067369328211,1792.318821258943
1920.399999999349,190.0,4.3685,55.50034,24.211177825927734,155.3,189.95,4.21507327217048,1792.8579185582992
1920.4999999993488,190.0,4.3685,55.50622,24.21164894104004,155.3,189.95,4.216927243329629,1793.3071663077624
1920.5999999993487,190.0,4.3685,55.49152,24.21470832824707,155.5,189.95,4.217287523759111,1793.7564140572256
1920.6999999993486,190.0,4.3685,55.463100000000004,24.210126876831055,155.4,189.88,4.2542653804663795,1794.205661806689
1920.7999999993485,190.0,4.3685,55.44938,24.181636810302734,155.3,189.88,4.1072108533428295,1794.5650600062597
1920.8999999993484,190.0,4.3685,55.41508,24.181636810302734,155.2,189.88,4.132595499557912,1795.0143077557232
1920.9999999993483,190.0,4.3685,55.379799999999996,24.169952392578125,155.3,189.8,4.129133802147199,1795.553405055079
1921.0999999993483,190.0,4.3685,55.35922,24.199281692504883,155.2,189.8,4.137402117594939,1796.0026528045425
1921.1999999993482,190.0,4.3685,55.33668,24.214033126831055,155.3,189.75,4.154938310905257,1796.4519005540058
1921.299999999348,190.0,4.3685,55.33472,24.227502822875977,155.3,189.75,4.2058133731802805,1796.8112987535765
1921.399999999348,190.0,4.3685,55.35040000000001,24.227502822875977,155.1,189.71,4.136180499829001,1797.3503960529326
1921.499999999348,190.0,4.3685,55.35922,24.249141693115234,155.3,189.71,4.194866581472477,1797.8894933522886
1921.5999999993478,190.0,4.3685,55.379799999999996,24.23550033569336,155.3,189.65,4.11525493435682,1798.248891551859
1921.6999999993477,190.0,4.3685,55.36706,24.244508743286133,155.2,189.65,4.144911474260029,1798.6981393013223
1921.7999999993476,190.0,4.3685,55.343540000000004,24.2152099609375,155.2,189.65,4.139519396663271,1799.147387050786
1921.8999999993475,190.0,4.3685,55.31316,24.250438690185547,155.2,189.62,4.098303088570381,1799.5966348002491
1921.9999999993474,190.0,4.3685,55.25338000000001,24.250438690185547,155.1,189.62,4.113368386484188,1800.0458825497124
1922.0999999993473,190.0,4.3685,55.205360000000006,24.2286434173584,155.3,189.62,4.12062281469604,1800.495130299176
1922.1999999993473,190.0,4.3685,55.14754,24.233905792236328,155.3,189.62,4.1050212723953345,1800.944378048639
1922.2999999993472,190.0,4.3685,55.0907,24.225664138793945,155.1,189.61,4.12978480454313,1801.3936257981024
1922.399999999347,190.0,4.3685,55.06522,24.233348846435547,155.1,189.61,4.112928264808059,1801.7530239976734
1922.499999999347,190.0,4.3685,55.00348,24.233348846435547,155.1,189.61,4.1214419314245365,1802.292121297029
1922.599999999347,190.0,4.3685,54.95644,24.235116958618164,155.1,189.62,4.0505269252392155,1802.7413690464925
1922.6999999993468,190.0,4.3685,54.920179999999995,24.23049545288086,155.1,189.62,4.1339963869214245,1803.2804663458487
1922.7999999993467,190.0,4.3685,54.88392,24.2672176361084,155.1,189.62,4.169281041045677,1803.7297140953117
1922.8999999993466,190.0,4.3685,54.85648,24.271984100341797,155.2,189.62,4.131192009374529,1804.0891122948826
1922.9999999993465,190.0,4.3685,54.8261,24.271984100341797,155.1,189.67,4.218527649312128,1804.6282095942386
1923.0999999993464,190.0,4.3685,54.78298,24.250520706176758,155.1,189.67,4.288950535155946,1805.1673068935945
1923.1999999993463,190.0,4.3685,54.749660000000006,24.2393856048584,155.1,189.67,4.282831075172943,1805.616554643058
1923.2999999993463,190.0,4.3685,54.69086,24.275035858154297,155.3,189.73,4.3094244981062,1806.155651942414
